677.1,491.9,542,531.9,477.5,415.5,419.9,413.4,251.9,236.7,231,218.9,203.7,157.4,154.8,98.7,108.5,82.1,71.2,42.9,23.7,18.1,22,1.9,0.5,0,9.7,2.6,0.7,0,0,0.7,0,0,0,0,44.6,17.8,27.2,0,8,0,0,0,0,0,30.1,0,0,0,46,289.6,73.7,48.9,125.9,0,142.6,124.1,143.1,142.5,396.3,321.7,0,0,27.9,375.4,291.8,336.8,453.6,367.5,70.9,135.2,262.6,260.5,419.2,301.9,350.2,288.4,540.3,514.8,467.6,167.6,161.4,332.3,426.8,285.2,223.4,354.8,194.2,503.5,371.8,622.9,481.1,440.4,465.8,537.8,450.4,338.3,271.8,226.2,568.7,295.3,81.3,0,254.9,226,181.2,0,427.9,428.9,86.8,247.7,211.3,394.6,374.1,391.2,225.8,267.2,125.7,21.2,189.3,478.2,278,511.1,7.5,506.6,753.2,705.5,591.7,609.9,620.7,574.6,796.5,643.9,500.1,429.3,324.5,297.7,338.8,408.8,445.8,519.5,561,562.9
161.5,78.6,30.4,49.9,36.2,0,0,61.5,81,56.2,93.2,0,6.6,1.2,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,26.6,34.7,48.1,18.6,33.2,0,1.4,77.3,0,0,5.9,0,0,87.5,0,18.5,0,0,111.9,83.9,235.8,144.6,307.9,83.7,202.4,224.9,224.5,402.6,525.7,666.7,657.6,437.6,427.4,563.3,431.4,732.9,884.2,698.3,758.1,1333.6,866.9,910.3,1417.6,1450.5,1168.3,1002,681.5,880.6,986.2,817.8,779.7,814.3,723.3,966.8,1091.6,944.7,780.7,567.1,478.7,530,407.4,244.7,303.8,416.8,705.1,729.3,645.9,212.6,478.2,607.3,711.9,477.8,1069.5,975.8,903.9,669.2,1142.3,871.2,956.9,1085,1162.4,811.8,884.8,1115,1016.1,1064.6,800,853.6,938.3,1083.1,805,624.9,716.4,1078.6,832,818.9,1042,705.8,518.3,294.9,145.2,235.3,453.8,389.5,282,442.6,232.8,293.7,244.9,230.1
0,0,0,0,0,0,0,0,46.1,18.3,9.8,94,40.9,35.8,106.4,68.6,24.5,0,0,8.3,48.4,58.8,37.4,0,27.8,52.6,10.8,41.9,0,59.3,64.4,64.1,40.7,98.7,88.8,112.4,127.7,118.7,170.1,170.8,223.8,361.7,352.4,315.3,357.1,540.2,456.2,592.9,649.7,795.3,783.9,323.9,614.1,754.1,785.3,994.9,1037.8,1068.8,742.9,705.2,539.8,683.6,907.9,1106.1,913.1,781,947.5,870.9,803.9,865,550.2,316,583.1,433.7,685.3,506,558.4,863,786.4,441.2,774.3,734,588.7,464.1,732.9,863.8,690.5,859,672.6,682.5,546.6,506.1,597.9,177.7,645.4,493.8,464.8,762.4,470.7,712.8,515.6,561,596.5,774.1,868.9,857.5,648,765.1,951.7,918.3,918.1,609.3,689.8,954.3,1073.3,1025.7,759,964.9,805.6,751.1,702.9,696.8,819.4,664.3,645.3,289.1,0,173.7,83.4,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.7,203.3,154.8,141.5,115.5,47.7,0,0,0,0,29.7,42.9,0,0,0,0,27.2,41.6,67.6,34.4,31.8,20.4,10.2,6.5,21.5,23.3,0,15.8,36.3,33.7,36.7,40.4,75.1,66.3,80.3,87.2,61.5,83.2,62,112.5,126.3,65.2,47.6,76.9,0,0,0,0,0,0,15.6,0,70.9,61.4,108.7,0,56.6,0,146,90,76.2,423.5,426,518.2,620.3,491.3,352.7,544.8,707.1,678,501.8,312,689.3,653.4,655.9,819.7,707.7,677.4,529.9,635.6,787.3,790.5,810.7,704.9,690.7,565.6,649.5,307,587.2,683.3,625.1,848.8,881.3,882.7,697.6,730.1,690.5,859.2,828.9,687.1,753.6,463.9,751.3,1128.1,934.8,808.3,869.5,699.5,680.5,844.7,888.6,765.1,751.8,697.3,812.1,922.1,905.5,1209.5,1140.5,1280.3,885.4,1234.2,999.8,924.7,949.2,1047.1,927.5,680.1,924.8,721.9,903,895.1,647.7,857,858.7,507.4,645.1,345.7,325.6,357.4,383.5,274.1,36,111.8
289.9,353.7,347.7,299.7,417.5,300.5,214.1,219,153.3,165.4,76.8,71.9,78.7,83.6,42.7,45.1,28.7,39.8,56.2,50.8,16.5,74.6,88,52.9,11.4,2.3,41.1,59,43.4,26,12.8,12.9,0,0.5,0,9.5,58.3,15.3,0,48.5,43.9,26.5,95.4,223.1,393.4,524.1,418.6,230.7,369.5,499.8,232.1,172.9,416.6,299.8,273.7,389.7,411.1,379.8,124.8,110.2,40.7,0,88.3,78.2,0,332.5,145.1,410.7,359.7,476.1,562.7,399.5,785.5,639.8,776.9,410.7,671,575.3,699.3,331.8,742.6,747.6,597.5,627.2,814.2,672.2,1038.2,800.9,889.8,879,627.7,375.6,232.4,132.8,206.8,334.3,0,0,261.5,457.9,586.4,519.3,658.8,573.9,770.7,555.3,316.4,336.9,267.9,368.9,263.5,346.4,254.6,453,398.1,637,167.6,175.2,321.4,256.8,196,294.5,380.5,244.7,0,213.5,343.3,215.1,120.3,87.5,0,154.2,0,227.1,285,273.7,153.4,154.7,207.4,68.7,58.4,237.6,210.8,131.7
402,279.5,296.5,291.5,390,352.4,473,326.3,243.7,227,232.2,106.9,138.3,131.5,100.9,81.1,51.4,106.6,98.8,51.1,78.3,106.6,89.5,48.4,55.5,4.8,22.1,33.9,45.3,37.6,74.3,35.8,0,0,0,3.4,32.9,94.4,46,0,59.5,0,0,1.6,54.3,0,0,0,0,0,0,0,183.4,75.1,0,111.8,0,0,0,0,0,84.4,305.7,206.2,0,0,39.4,57.9,19.5,177.5,606.9,142.4,679.1,467.4,745.3,602.6,446.4,340.9,160.7,436.5,575.8,611.7,561.7,550.1,514,456.3,248.4,296.2,180,320.3,339.6,356.3,598.2,629.1,704.4,240.4,543.4,627.9,449.3,550.6,588.9,185.8,90.1,425.7,422.5,380.4,306.9,237.5,0,0,0,150.5,0,0,0,105.3,81.6,185,258.1,143,65.6,102.6,379.8,327.3,537.1,579.6,338.5,45.5,281.6,0,0,11.2,31.2,69.6,326.3,454.2,191.9,312.9,536.6,543.2,480.2,336.8,213.9,210.9
284.6,233.7,130.9,202.6,111,56.8,0,68.1,44,0,0,35.5,21.8,38.8,14.8,113.7,113.3,81.6,96.6,49.5,93,84.2,7.9,36.4,27,0,15.4,69.4,79.3,45.2,35.7,42,22.5,102.9,124.4,72,67.9,77.1,80.1,83.4,88.9,28,0,0,0,0,0,0,0,0,0,0,0,0,85.2,295.6,637,201.1,356.8,450.3,536.7,725.9,703.1,563.5,671.4,686.7,662.5,761.3,921.3,869.2,885.4,701.3,654.8,933.5,889.3,1194.5,1061.1,950.9,1089.3,1182.8,1127.3,957.8,918.2,1225.7,725.5,658.6,669.8,815.7,656.6,691.2,920.7,671.1,979.9,852.7,975.1,688.1,867.2,855,1133.5,972.3,956,784.1,897.9,958.3,1017,573.6,423.2,700.6,566,619.8,853.5,1071.3,986.9,1152.8,1019.7,1026.8,1185,843.2,1010.4,1125.2,912.7,938.7,1181.3,1215.4,1148,1307.3,1258.6,1282,1126,1143.7,1342.2,1049.6,1067.4,800,648.7,778.3,642.4,389.9,368.8,673,697.4,415.4,569.2,540.3
0,0,38.2,0,16.9,57.7,4.6,0,8.8,10.1,33.7,206.5,107.2,101.2,119.5,61.5,30.3,53.6,45.7,83.2,0,23.3,31.5,55.9,41.9,39.3,62.8,26.4,0,25.9,32,26.7,30.5,68.2,39.9,65.1,70.5,133.1,178.9,169.2,240.7,208.7,311.7,358.7,327.1,305.9,408.9,487.8,724.3,729.7,838.8,611.3,645,616.5,664.1,1066.2,1076.6,874.1,837.8,848.8,580.7,637.5,847.8,840,721.2,928.4,1139.4,1222.8,1188.1,974.9,740.8,728.3,821.9,982.7,1059.8,865.2,596.5,683.6,781.1,765.5,611.4,619.5,615,741.6,1201.3,753.4,960,917.6,814.4,996.6,571.4,954.5,426.7,659.7,807.3,853.5,761.8,938.6,1072.3,1055.4,1244.8,1121.8,903.9,1205,713.8,588.1,1137.2,688.6,848.6,575.4,464.6,518.4,501.9,126.6,543.5,436.8,201,304.4,552,398.5,389.3,256.9,252.4,237.3,328.2,522.2,107.8,0,302.8,102.6,0,314.6,269.3,197.4,41.7,106.7,0,0,0,0,0,0,0,0
484.4,283.1,230.7,265.4,381.1,241.5,224.7,198.3,230.3,214.9,207.9,136.8,177.6,172.5,95.8,103.3,103.5,86.4,64.5,11.3,43.9,75,58.2,24.1,47.6,70.7,0,6.9,39.2,45,44.8,16.4,44.3,65.1,91,93.5,100.4,154.4,141.3,119.3,162.6,131.7,176.8,169.6,215.5,308.2,104.8,0,0,0,98.4,113.8,260.1,275.9,220.3,56.2,349.7,593.3,355.2,379.1,295.6,204.5,547,579.8,575.6,653.2,330,407.9,593.8,285.6,676.2,705.4,424,716.9,643.3,540.8,765.1,779.6,989.6,711.4,588.6,818.3,527.6,764.3,459.9,732.8,557.4,668.4,723.5,564.8,777.6,804.3,718.8,653.7,364,599.1,790.4,622.4,411.6,326.5,583.1,709,527.8,471.2,468.7,719.5,708.4,651.4,654.8,430.5,619.8,607.4,558,400.6,260.7,284.1,450.2,820.8,691.1,795.7,725.8,553.8,294.4,259.1,313.3,419.1,879.2,657.9,415.5,256.4,860.8,860.3,576.7,748,704.8,762.5,631.6,436.1,640.5,465.9,573.3,553.8,217.5,178.8
95.9,168.5,191.1,262.1,288.8,288,181,242.6,121.9,96,84.3,28.5,56.5,19.5,15,0,34,50.7,0,0,39.5,5.5,36.9,19.7,13.9,33.8,98,78.5,35.2,56.9,34.1,21.2,32.2,77.4,67.1,103.5,91,45.5,4.5,14.1,0,0,0,0,0,0,0,0,0,0,0,98.6,293.7,90.4,134.4,69.8,0,0,73.7,98.6,137.8,185.1,705.9,534.2,409.6,302.5,255.5,399.8,622,830.6,688.1,536.6,891.3,1153.8,962.5,1017.1,1186.1,925.3,805.7,857.2,1151.8,1466.3,1090.9,889.2,1069.6,1073.2,509.9,640.4,885,1080.2,1303.1,1131.9,707.3,959.2,1080.8,766.5,836.4,760.4,634.4,466.7,581.2,694.7,630.1,614.7,380.2,468.9,526,750.8,584.2,584.1,555.2,779,697.8,157.4,313.6,485.1,624.2,514.7,437,746.8,564.6,693.1,377.3,713,580.7,575.5,982.6,932.2,740.4,998.8,1418.3,1018.7,974.4,1048.6,709.4,776.6,613.6,575,389.8,340.5,440,385.2,326.3,175.7
161.6,130.9,65.2,2.2,18.7,0,63.5,13.2,28,0,0,0.3,0,3.3,0,0,0,0,0,0,1.2,2.2,30.7,12.3,28.4,31.7,76.4,37.3,38.6,22,24.9,4.9,8,81.2,84.1,62.1,4.5,39.6,30.8,14.3,63,0,63.4,121.4,115.5,193.7,351.1,309.4,0,117.9,199.7,226.4,336.9,367.5,433.5,352.4,249.9,202.5,119,113.9,255.8,189.3,666.9,779.9,564,732.9,662.9,854.9,810.5,650.7,680.5,593.1,908.3,763.5,743,860.1,561.6,257.1,590.4,504.6,1070.8,1053.9,590.5,702.1,443.6,417,561.3,573.8,644.7,711.6,617.6,886.6,659.3,735,803.7,589.9,606.7,680.7,460,569.5,450.9,245,518.5,729.6,466.6,571.8,723.7,1031,663,421.3,477.1,709.8,628.1,630.7,758.7,735.6,1074.9,836.1,916.3,1031.1,929.4,973.8,770,667.3,1014.6,986.1,804.4,801.3,740.6,1054.4,1211.1,878.4,1133.7,1123.4,762.1,769.6,615.7,832.5,667.9,535.8,472.7,393.8,370,316.1
432.6,315.9,315.1,149.8,162.9,92.1,80,66.3,66.3,80.5,16,0,13.6,50.8,50.8,32.8,33.3,32.1,42.5,73.4,51.5,71.1,104.7,31.8,3.8,22.8,35.3,24.5,2.6,21,45.8,77.8,21.6,40.3,43.3,0,3.6,0,23.4,123.6,62.9,132.6,243.3,257.8,154.2,283.9,227.3,280.3,209.5,329.4,347.6,238.5,281.4,172.9,232.3,275.6,135.1,180.7,52.6,47,214,437.1,527.5,337.6,538.5,836.3,514.7,642.8,603.1,514.4,434.8,320.7,424.7,737,777.2,600.2,564.1,434.7,517.1,535.6,566,710.1,838.7,730.9,973.1,963.3,799.7,724.2,889.8,834.1,480.8,188.6,574.2,434.9,399.4,610.1,396.6,599.9,733.4,566.6,398.2,609.7,595.5,476,486.1,578.4,588.5,620,905.7,958.3,917.3,1078.9,918.2,1157.9,1123.6,832.4,1143.9,1301.2,1376.5,1123.4,1061.7,1176.1,1632.8,1544.7,921.2,1063.8,953.2,1140.5,1042.8,1037.4,916.1,924.3,892.2,679.3,839,653.4,396.5,451.6,616.9,771,856.3,769.2,588.8,346.9
427.8,351,209.3,224,108.1,107.6,170,212.8,101.8,47.2,37.3,41.6,22.7,0,15.6,36.6,25.7,40,61.9,34.6,14.1,66.7,8,39.7,64.8,41,33.8,52.9,25.7,7.2,2.5,15.5,16,50.8,63.4,64.9,143.6,153.4,176.7,148,274.1,283.8,283.7,239.8,286.1,338.1,293.1,328.5,294.9,347.2,279.1,396.2,419.9,479.2,521.5,512,329.9,321.6,413.8,172.7,258.1,289.5,334.2,230.6,208.1,103.1,700.6,632.5,397.2,429.4,500.9,549.8,652.8,448,246.9,885.3,884,733.7,486.3,473.7,629.4,227,474.9,653.4,700.5,538.8,729.8,723.2,678.9,669.9,632.6,456.5,436.3,380.1,450.9,164.6,438.9,485.9,672.6,683.9,541.6,256.1,360,472.1,515.6,554.3,337.8,341.5,460.7,370.3,172.1,408.3,99.6,247.1,476.5,230.8,120.6,169.9,393.8,435.4,666.7,474.4,401.1,314.1,332.2,437.6,341.4,258.1,300.8,203.3,142,329.4,216.2,226,349.8,448.5,276.5,80.1,168.3,175.6,252.4,93.3,341.2,405.6
453.2,294.3,291.7,171,175.4,172.6,74.8,73.3,139.6,66.7,112.1,124.1,101.4,74.5,88.3,92.1,85.3,113.8,83.5,80.6,72.2,48.7,74.6,28.7,26.1,32.2,30.4,24.2,2.4,0,30.1,15.2,0,0,13.4,0,0,0.9,67,92.6,67.7,80.7,139.7,148.7,103.5,268.8,261.2,240.9,449.7,394.6,135.8,151.1,283.3,338.8,0,123.3,201.3,74.8,0,0,0,58.7,0,0,42.8,382.4,610.6,677.6,806.9,728.6,596.2,625.2,824.2,446.4,771.2,785.8,689.4,472.7,654.6,903.7,1070.3,1126.2,1089.6,1013.4,1123.6,1332.3,1158,1215.3,1091.8,1186.1,1108.3,1101.4,999.5,772.3,992.7,947.3,1073.6,667.1,981.5,865.6,1007.5,914.7,1299.1,1404.5,1286.6,1142.2,1342.3,1155.9,1420.9,1329.1,1202.8,1309,1024.1,1008.5,1058,981.9,698.1,935.4,1228.7,975.2,610.3,818,953.1,776.7,713.8,651,518.1,457.1,71.5,318.5,155.8,188.2,343.7,482.2,573.9,708.6,734.9,589.9,618.7,723.8,652.4,564.5,512.4,434.8
0,0,0,0,0,0,115.2,92.8,114.3,111.3,99.7,61.7,33.6,79.7,40.8,10.7,48.4,16,0,3.2,15,0,0,21.4,0,0,0,0,33.5,25.6,0,0,0,0,7.9,11.5,0,8.7,0,22.9,32.2,66.8,220.7,299.4,451.8,424.5,380.6,421,406.4,494.9,667.1,597.7,481.9,534.3,803,596.9,495.6,932.6,786.4,928.8,972.8,737.4,690.1,704.1,510,847.6,838.2,732.9,985.8,911,685.6,827.2,940.4,668.9,641.8,742.9,454.5,435.2,465,671.5,827.1,929.9,704.4,801.9,693.7,280.1,772.3,609.7,609.3,952.7,1096.4,1141.4,869.4,788.1,751.2,920.4,747.3,425.9,747,358.6,311.8,360.2,472.8,280.9,548.3,277.2,479.1,782,894,906.8,1117.9,801.7,664.1,427.3,719.8,920.3,431.5,857.6,478.2,630.5,338.2,618.8,600.9,284.6,388.1,558.8,493,486.9,512.4,320.5,403.1,634.8,342.8,322.2,96,47.3,0,0,0,0,0,0,0,0
49.3,0,0,30.5,40.9,11.4,0,0,0,0,0,22.2,60.4,81.4,96.2,61.7,66.9,71,95.3,58,18.5,44.6,104.5,86.3,70.2,82.3,95.4,122.1,23.6,73.2,40.4,37.1,24.5,67.7,105.2,74.6,94.3,136.8,164.3,139.1,52.2,59.4,181.6,140.3,193,217.4,88.3,120,265.7,174.3,334.9,284.7,374.5,241,183.4,195.4,282.9,185.7,16.7,11.2,153.7,197.5,451.7,575.7,280.4,295.3,504.9,668.3,332.4,304.1,475.3,442.8,629,447.2,586.1,440.8,481.7,660.6,527.9,517.5,724.3,661.2,423.4,297.2,637.4,501.2,658.5,613.5,797.8,1050.4,806.2,535.9,702.1,770.5,856.4,614,757.9,790.7,750.4,774.3,617.5,628,548.9,414.5,882.2,757.3,485,435.2,443.1,274.6,0,229.5,313.7,166.2,135.6,88.4,335.7,296.7,248.5,167.1,132.1,92.7,482.4,315,454.4,291.4,309.1,355.2,380,310.7,515.5,77.4,533.3,296.5,346,604.3,484.3,231.7,454.7,304.3,397.6,244.4,169.3,200.9
